cell_id,city_id,city_name_zh,row,column,area_km2,center_lon,center_lat,distance_to_center_km,facility_count,transit_count,healthcare_count,education_count,park_count,service_diversity,facility_density_km2,road_segment_count,road_length_m,road_density_km_km2,intersection_count,elevation_m,terrain_relief_m,source_note,accessibility_proxy,osm_intensity_class,core_zone
beijing_04_03,beijing,北京,4,3,0.4446,116.39615,39.907325,1.021,5,5,0,0,0,1,11.2464,174,2702.48,6.0787,40,49,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4237,高,核心
beijing_04_04,beijing,北京,4,4,0.4446,116.40365,39.907325,0.472,7,7,0,0,0,1,15.745,87,4222.62,9.4979,22,66,17,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.5682,高,核心
beijing_04_05,beijing,北京,4,5,0.4446,116.41115,39.907325,0.472,9,8,0,1,0,2,20.2436,92,4070.14,9.1549,15,58,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.6373,高,核心
beijing_04_06,beijing,北京,4,6,0.4446,116.41865,39.907325,1.021,2,1,1,0,0,2,4.4986,90,4836.49,10.8787,18,56,14,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3652,较高,核心
beijing_04_07,beijing,北京,4,7,0.4446,116.42615,39.907325,1.637,3,3,0,0,0,1,6.7479,104,5298.21,11.9172,16,56,18,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3795,较高,内圈
beijing_04_08,beijing,北京,4,8,0.4446,116.43365,39.907325,2.266,1,1,0,0,0,1,2.2493,102,5300.38,11.9221,25,47,13,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2794,较低,内圈
beijing_05_01,beijing,北京,5,1,0.4446,116.38115,39.901075,2.266,6,6,0,0,0,1,13.4945,250,6533.85,14.6952,28,54,13,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4904,高,内圈
beijing_05_02,beijing,北京,5,2,0.4446,116.38865,39.901075,1.637,2,2,0,0,0,1,4.4982,226,6519.0,14.6618,23,54,17,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.372,较高,内圈
beijing_05_03,beijing,北京,5,3,0.4446,116.39615,39.901075,1.021,6,6,0,0,0,1,13.4945,94,4321.31,9.719,10,52,11,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4984,高,核心
beijing_05_04,beijing,北京,5,4,0.4446,116.40365,39.901075,0.472,0,0,0,0,0,0,0.0,118,5644.7,12.6954,26,53,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3473,较高,核心
beijing_05_05,beijing,北京,5,5,0.4446,116.41115,39.901075,0.472,11,11,0,0,0,1,24.7399,147,6717.58,15.1084,26,59,13,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.7727,高,核心
beijing_05_06,beijing,北京,5,6,0.4446,116.41865,39.901075,1.021,6,6,0,0,0,1,13.4945,173,6619.04,14.8868,22,46,20,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.5528,高,核心
beijing_05_07,beijing,北京,5,7,0.4446,116.42615,39.901075,1.637,0,0,0,0,0,0,0.0,151,5397.26,12.1389,16,45,21,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2727,较低,内圈
beijing_05_08,beijing,北京,5,8,0.4446,116.43365,39.901075,2.266,0,0,0,0,0,0,0.0,83,3273.1,7.3615,8,44,12,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.195,低,内圈
beijing_06_01,beijing,北京,6,1,0.4447,116.38115,39.894825,2.47,3,0,0,2,0,2,6.7466,35,2514.03,5.6537,8,51,10,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2784,较低,内圈
beijing_06_02,beijing,北京,6,2,0.4447,116.38865,39.894825,1.909,6,5,0,0,0,2,13.4933,114,4006.0,9.009,13,53,14,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4453,高,内圈
beijing_06_03,beijing,北京,6,3,0.4447,116.39615,39.894825,1.417,1,1,0,0,0,1,2.2489,100,3800.98,8.5479,13,52,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2823,较低,核心
beijing_06_04,beijing,北京,6,4,0.4447,116.40365,39.894825,1.09,1,0,1,0,0,1,2.2489,117,5664.56,12.7389,19,50,13,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3444,较高,核心
beijing_06_05,beijing,北京,6,5,0.4447,116.41115,39.894825,1.09,3,2,1,0,0,2,6.7466,147,8979.18,20.1931,42,51,13,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4956,高,核心
beijing_06_06,beijing,北京,6,6,0.4447,116.41865,39.894825,1.417,0,0,0,0,0,0,0.0,94,6792.41,15.2753,26,48,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3168,较低,核心
beijing_06_07,beijing,北京,6,7,0.4447,116.42615,39.894825,1.909,2,1,0,1,0,2,4.4978,103,8164.89,18.3618,33,50,12,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3984,较高,内圈
beijing_06_08,beijing,北京,6,8,0.4447,116.43365,39.894825,2.47,0,0,0,0,0,0,0.0,133,7359.31,16.5502,28,43,13,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.284,较低,内圈
beijing_07_01,beijing,北京,7,1,0.4447,116.38115,39.888575,2.834,5,4,1,0,0,2,11.2434,94,5106.48,11.4828,12,50,3,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3999,高,内圈
beijing_07_02,beijing,北京,7,2,0.4447,116.38865,39.888575,2.362,7,7,0,0,0,1,15.7407,123,6784.47,15.2561,18,48,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.5289,高,内圈
beijing_07_03,beijing,北京,7,3,0.4447,116.39615,39.888575,1.985,2,2,0,0,0,1,4.4973,147,5984.06,13.4562,23,49,5,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3434,较高,内圈
beijing_07_04,beijing,北京,7,4,0.4447,116.40365,39.888575,1.767,2,1,1,0,0,2,4.4973,178,8448.81,18.9986,43,44,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4115,高,内圈
beijing_07_05,beijing,北京,7,5,0.4447,116.41115,39.888575,1.767,1,1,0,0,0,1,2.2487,255,6958.74,15.6479,16,44,3,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3399,较高,内圈
beijing_07_06,beijing,北京,7,6,0.4447,116.41865,39.888575,1.985,0,0,0,0,0,0,0.0,32,2004.5,4.5075,8,48,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1765,低,内圈
beijing_07_07,beijing,北京,7,7,0.4447,116.42615,39.888575,2.362,1,0,0,1,0,1,2.2487,80,5403.4,12.1505,22,50,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2781,较低,内圈
beijing_07_08,beijing,北京,7,8,0.4447,116.43365,39.888575,2.834,0,0,0,0,0,0,0.0,48,3549.7,7.9821,11,43,5,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1813,低,内圈
beijing_08_01,beijing,北京,8,1,0.4447,116.38115,39.882325,3.306,0,0,0,0,0,0,0.0,123,6647.65,14.947,39,48,3,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2405,低,外圈
beijing_08_02,beijing,北京,8,2,0.4447,116.38865,39.882325,2.911,2,2,0,0,0,1,4.4969,143,5996.62,13.4832,23,48,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3094,较低,内圈
beijing_08_03,beijing,北京,8,3,0.4447,116.39615,39.882325,2.615,2,2,0,0,0,1,4.4969,153,2755.41,6.1955,9,50,5,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2425,较低,内圈
beijing_08_04,beijing,北京,8,4,0.4447,116.40365,39.882325,2.453,0,0,0,0,0,0,0.0,56,1858.29,4.1783,3,44,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1544,低,内圈
beijing_08_05,beijing,北京,8,5,0.4447,116.41115,39.882325,2.453,2,2,0,0,0,1,4.4969,313,5094.78,11.4555,16,46,4,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3037,较低,内圈
beijing_08_06,beijing,北京,8,6,0.4447,116.41865,39.882325,2.615,2,2,0,0,0,1,4.4969,172,7764.59,17.4584,40,42,9,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3611,较高,内圈
beijing_08_07,beijing,北京,8,7,0.4447,116.42615,39.882325,2.911,0,0,0,0,0,0,0.0,129,6538.64,14.7019,19,51,9,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2496,较低,内圈
beijing_08_08,beijing,北京,8,8,0.4447,116.43365,39.882325,3.306,0,0,0,0,0,0,0.0,61,4451.25,10.0085,16,47,4,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1885,低,外圈
