cell_id,city_id,city_name_zh,row,column,area_km2,center_lon,center_lat,distance_to_center_km,facility_count,transit_count,healthcare_count,education_count,park_count,service_diversity,facility_density_km2,road_segment_count,road_length_m,road_density_km_km2,intersection_count,elevation_m,terrain_relief_m,source_note,accessibility_proxy,osm_intensity_class,core_zone
shanghai_03_04,shanghai,上海,3,4,0.4955,121.46995,31.239775,1.102,1,0,0,1,0,1,2.018,276,10183.88,20.551,59,12,10,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4667,较高,核心
shanghai_03_05,shanghai,上海,3,5,0.4955,121.47745,31.239775,1.102,9,9,0,0,0,1,18.1619,427,11403.74,23.0126,75,12,14,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.6678,高,核心
shanghai_03_06,shanghai,上海,3,6,0.4955,121.48495,31.239775,1.494,1,1,0,0,0,1,2.018,295,8482.5,17.1176,37,27,25,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4,较低,核心
shanghai_03_07,shanghai,上海,3,7,0.4955,121.49245,31.239775,2.065,1,1,0,0,0,1,2.018,201,4565.6,9.2133,19,15,13,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2688,低,内圈
shanghai_03_08,shanghai,上海,3,8,0.4955,121.49995,31.239775,2.705,8,8,0,0,0,1,16.1439,548,10598.09,21.3868,19,7,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.5535,高,内圈
shanghai_04_01,shanghai,上海,4,1,0.4956,121.44745,31.233525,2.52,1,0,1,0,0,1,2.0179,78,4857.22,9.8012,12,7,11,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2589,低,内圈
shanghai_04_02,shanghai,上海,4,2,0.4956,121.45495,31.233525,1.816,15,14,0,1,0,2,30.2679,144,6715.93,13.5518,28,7,11,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.632,高,内圈
shanghai_04_03,shanghai,上海,4,3,0.4956,121.46245,31.233525,1.125,3,0,2,0,1,2,6.0536,169,6232.29,12.5759,29,18,11,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4017,较低,核心
shanghai_04_04,shanghai,上海,4,4,0.4956,121.46995,31.233525,0.498,19,19,0,0,0,1,38.3393,265,7817.38,15.7744,31,12,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.8209,高,核心
shanghai_04_05,shanghai,上海,4,5,0.4956,121.47745,31.233525,0.498,1,0,0,0,0,1,2.0179,295,10589.22,21.3675,62,25,22,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.5162,高,核心
shanghai_04_06,shanghai,上海,4,6,0.4956,121.48495,31.233525,1.125,3,3,0,0,0,1,6.0536,431,13080.29,26.3942,64,38,36,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.585,高,核心
shanghai_04_07,shanghai,上海,4,7,0.4956,121.49245,31.233525,1.816,0,0,0,0,0,0,0.0,176,5048.21,10.1866,8,3,11,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2716,低,内圈
shanghai_04_08,shanghai,上海,4,8,0.4956,121.49995,31.233525,2.52,0,0,0,0,0,0,0.0,254,8794.58,17.7462,34,5,11,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3433,较低,内圈
shanghai_05_01,shanghai,上海,5,1,0.4956,121.44745,31.227275,2.52,2,2,0,0,0,1,4.0354,113,4645.62,9.3736,19,15,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2743,低,内圈
shanghai_05_02,shanghai,上海,5,2,0.4956,121.45495,31.227275,1.816,5,5,0,0,0,1,10.0886,121,6128.58,12.3658,23,17,11,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4057,较高,内圈
shanghai_05_03,shanghai,上海,5,3,0.4956,121.46245,31.227275,1.125,3,0,1,1,1,3,6.0532,273,9121.3,18.4043,50,11,16,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.479,较高,核心
shanghai_05_04,shanghai,上海,5,4,0.4956,121.46995,31.227275,0.498,9,9,0,0,0,1,18.1595,229,7967.15,16.0755,34,7,21,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.6144,高,核心
shanghai_05_05,shanghai,上海,5,5,0.4956,121.47745,31.227275,0.498,10,6,2,1,0,4,20.1772,235,8719.77,17.5941,45,26,25,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.6556,高,核心
shanghai_05_06,shanghai,上海,5,6,0.4956,121.48495,31.227275,1.125,3,2,0,0,1,2,6.0532,413,9747.66,19.6681,97,10,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4958,较高,核心
shanghai_05_07,shanghai,上海,5,7,0.4956,121.49245,31.227275,1.816,1,0,1,0,0,1,2.0177,314,8272.98,16.6926,30,14,14,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3789,较低,内圈
shanghai_05_08,shanghai,上海,5,8,0.4956,121.49995,31.227275,2.52,0,0,0,0,0,0,0.0,149,6511.37,13.1381,12,3,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2821,低,内圈
shanghai_06_01,shanghai,上海,6,1,0.4956,121.44745,31.221025,2.705,2,2,0,0,0,1,4.0352,71,3856.94,7.7817,11,10,11,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2468,低,内圈
shanghai_06_02,shanghai,上海,6,2,0.4956,121.45495,31.221025,2.065,8,7,1,0,0,2,16.1407,293,4983.76,10.0552,24,9,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4273,较高,内圈
shanghai_06_03,shanghai,上海,6,3,0.4956,121.46245,31.221025,1.494,6,4,0,1,0,3,12.1055,85,4817.77,9.7203,14,14,16,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4071,较高,核心
shanghai_06_04,shanghai,上海,6,4,0.4956,121.46995,31.221025,1.102,5,5,0,0,0,1,10.088,326,9832.17,19.8373,59,8,21,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.5414,高,核心
shanghai_06_05,shanghai,上海,6,5,0.4956,121.47745,31.221025,1.102,10,10,0,0,0,1,20.1759,160,7537.95,15.2085,39,15,14,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.5853,高,核心
shanghai_06_06,shanghai,上海,6,6,0.4956,121.48495,31.221025,1.494,1,0,1,0,0,1,2.0176,324,10115.45,20.4088,53,5,11,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4436,较高,核心
shanghai_06_07,shanghai,上海,6,7,0.4956,121.49245,31.221025,2.065,4,4,0,0,0,1,8.0704,305,8838.56,17.8326,36,13,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4463,较高,内圈
shanghai_06_08,shanghai,上海,6,8,0.4956,121.49995,31.221025,2.705,0,0,0,0,0,0,0.0,207,10324.23,20.8301,39,8,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3777,较低,内圈
shanghai_07_01,shanghai,上海,7,1,0.4957,121.44745,31.214775,3.041,8,8,0,0,0,1,16.1397,90,4856.53,9.7978,14,11,13,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.389,较低,外圈
shanghai_07_02,shanghai,上海,7,2,0.4957,121.45495,31.214775,2.489,6,5,0,1,0,2,12.1047,130,4488.72,9.0558,11,13,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3554,较低,内圈
shanghai_07_03,shanghai,上海,7,3,0.4957,121.46245,31.214775,2.04,2,0,1,1,0,2,4.0349,157,4873.62,9.8323,40,3,12,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2991,低,内圈
shanghai_07_04,shanghai,上海,7,4,0.4957,121.46995,31.214775,1.774,7,6,0,1,0,2,14.1222,85,5937.6,11.9789,18,27,17,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4446,较高,内圈
shanghai_07_05,shanghai,上海,7,5,0.4957,121.47745,31.214775,1.774,8,3,2,0,0,3,16.1397,137,7124.05,14.3725,26,11,5,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4974,高,内圈
shanghai_07_06,shanghai,上海,7,6,0.4957,121.48495,31.214775,2.04,6,5,0,1,0,2,12.1047,213,8780.31,17.7139,50,6,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4878,较高,内圈
shanghai_07_07,shanghai,上海,7,7,0.4957,121.49245,31.214775,2.489,0,0,0,0,0,0,0.0,232,7520.64,15.1726,36,11,5,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3102,低,内圈
shanghai_07_08,shanghai,上海,7,8,0.4957,121.49995,31.214775,3.041,0,0,0,0,0,0,0.0,267,8391.48,16.9295,28,10,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3152,较低,外圈
shanghai_08_01,shanghai,上海,8,1,0.4957,121.44745,31.208525,3.485,1,0,1,0,0,1,2.0173,77,4646.22,9.3729,13,9,18,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2236,低,外圈
shanghai_08_02,shanghai,上海,8,2,0.4957,121.45495,31.208525,3.016,0,0,0,0,0,0,0.0,72,4226.04,8.5253,11,11,12,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2045,低,外圈
shanghai_08_03,shanghai,上海,8,3,0.4957,121.46245,31.208525,2.657,6,5,0,0,0,2,12.1039,109,4718.65,9.519,17,10,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3556,较低,内圈
shanghai_08_04,shanghai,上海,8,4,0.4957,121.46995,31.208525,2.458,6,4,0,1,0,3,12.1039,245,9970.05,20.1128,46,17,10,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.5032,高,内圈
shanghai_08_05,shanghai,上海,8,5,0.4957,121.47745,31.208525,2.458,4,0,2,0,0,2,8.0693,114,4808.66,9.7006,16,18,13,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.323,较低,内圈
shanghai_08_06,shanghai,上海,8,6,0.4957,121.48495,31.208525,2.657,2,0,2,0,0,1,4.0346,98,4928.83,9.943,15,16,7,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2771,低,内圈
shanghai_08_07,shanghai,上海,8,7,0.4957,121.49245,31.208525,3.016,3,2,1,0,0,2,6.052,176,6647.5,13.4102,21,5,9,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.3324,较低,外圈
shanghai_08_08,shanghai,上海,8,8,0.4957,121.49995,31.208525,3.485,1,1,0,0,0,1,2.0173,168,4038.87,8.1477,23,1,11,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2073,低,外圈
