cell_id,city_id,city_name_zh,row,column,area_km2,center_lon,center_lat,distance_to_center_km,facility_count,transit_count,healthcare_count,education_count,park_count,service_diversity,facility_density_km2,road_segment_count,road_length_m,road_density_km_km2,intersection_count,elevation_m,terrain_relief_m,source_note,accessibility_proxy,osm_intensity_class,core_zone
nanjing_07_06,nanjing,南京,7,6,0.4913,118.80815,32.044675,2.035,0,0,0,0,0,0,0.0,24,3102.86,6.316,4,14,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2526,较低,内圈
nanjing_07_07,nanjing,南京,7,7,0.4913,118.81565,32.044675,2.478,3,2,1,0,0,2,6.1066,58,2837.15,5.7751,7,14,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2875,较高,内圈
nanjing_07_08,nanjing,南京,7,8,0.4913,118.82315,32.044675,3.023,0,0,0,0,0,0,0.0,37,1582.71,3.2217,6,13,12,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1554,低,外圈
nanjing_08_01,nanjing,南京,8,1,0.4913,118.77065,32.038425,3.469,1,0,0,1,0,1,2.0354,62,4247.28,8.6449,15,16,16,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2718,较高,外圈
nanjing_08_02,nanjing,南京,8,2,0.4913,118.77815,32.038425,3.007,4,4,0,0,0,1,8.1416,133,7267.69,14.7926,30,8,22,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4704,高,外圈
nanjing_08_03,nanjing,南京,8,3,0.4913,118.78565,32.038425,2.653,4,2,2,0,0,2,8.1416,127,6296.78,12.8164,35,15,22,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4425,高,内圈
nanjing_08_04,nanjing,南京,8,4,0.4913,118.79315,32.038425,2.458,0,0,0,0,0,0,0.0,165,8640.36,17.5866,59,15,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.4602,高,内圈
nanjing_08_05,nanjing,南京,8,5,0.4913,118.80065,32.038425,2.458,0,0,0,0,0,0,0.0,50,3787.91,7.7099,9,10,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2636,较低,内圈
nanjing_08_06,nanjing,南京,8,6,0.4913,118.80815,32.038425,2.653,0,0,0,0,0,0,0.0,24,1892.75,3.8525,4,13,8,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1799,低,内圈
nanjing_08_07,nanjing,南京,8,7,0.4913,118.81565,32.038425,3.007,3,2,0,0,1,2,6.1062,48,2788.47,5.6756,8,11,6,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.2679,较低,外圈
nanjing_08_08,nanjing,南京,8,8,0.4913,118.82315,32.038425,3.469,0,0,0,0,0,0,0.0,48,2670.35,5.4352,4,7,17,OSM道路与设施聚合；SRTM高程采样；均为教学裁剪,0.1868,较低,外圈
